id;m_source;c_source;m_country_code;c_country_code;m_source_id;c_source_id;validation_status
7706964;AZT;BNU;LT;LT;859401486511;10087358;gpt_2
7706988;AZT;NTN;LT;LT;224312;16243835;gpt_2
7707018;AZT;NTN;LT;LT;223185;16241511;gpt_2
7707040;AZT;NTN;LT;LT;223580;16241510;gpt_2
7714153;AZT;NTN;LT;LT;227721;16117244;gpt_2
7714155;AZT;NTN;LT;LT;227722;16119806;gpt_2
7715790;AZT;NTN;LT;LT;477000133121;16230647;gpt_2
7715792;AZT;BNU;LT;LT;223968;10087290;gpt_2
7715844;AZT;BNU;LT;LT;421020138800;10087304;gpt_2
7715847;AZT;NTN;LT;LT;222556;631871;gpt_2
7716569;AZT;CMA;LT;LT;520037530051;17279;gpt_2
7742392;AZT;NTN;LT;LT;223560;528760;gpt_2
7742699;AZT;NTN;LT;LT;227185;16246202;gpt_2
8560004;AZT;NTN;LT;LT;761890091714;447894;gpt_2
8560047;AZT;NTN;LT;LT;223577;16248117;gpt_2
8560066;AZT;GIN;LT;LT;046700;21592;gpt_2
8599196;AZT;NTN;LT;LT;847000200645;16249673;gpt_2
8599240;AZT;GIN;LT;LT;226460;43573;gpt_2
8599243;AZT;NTN;LT;LT;224293;16248618;gpt_2
8599296;AZT;NTN;LT;LT;842942016654;16249682;gpt_2
8599541;AZT;NTN;LT;LT;226985;16248613;gpt_2
8599542;AZT;NTN;LT;LT;226986;16248614;gpt_2
9470362;AZT;GIN;LT;LT;590262761620;44087;gpt_2
9470363;AZT;GIN;LT;LT;590262761698;44092;gpt_2
9470367;AZT;GIN;LT;LT;590169857366;44096;gpt_2
9470369;AZT;GIN;LT;LT;590262761373;44100;gpt_2
9470372;AZT;GIN;LT;LT;590169857365;44095;gpt_2
9470395;AZT;NTN;LT;LT;223578;16249240;gpt_2
9470402;AZT;GIN;LT;LT;227752;43549;gpt_2
9470414;AZT;GIN;LT;LT;590169857364;44094;gpt_2
2410371;AZT;CMA;LT;LT;404950068467;84574;gpt_1
2410456;AZT;BNU;LT;LT;410304092196;10011674;gpt_1
2410882;AZT;GIN;LT;LT;048875;25555;gpt_1
2410955;AZT;CMA;LT;LT;366204200326;97133;gpt_1
2411018;AZT;CMA;LT;LT;220450;170762;gpt_1
2411121;AZT;GIN;LT;LT;590214381954;26925;gpt_1
2411396;AZT;GIN;LT;LT;477032600303;22273;gpt_1
2411633;AZT;APO;LT;LT;729010025955;pmm0191227lt;gpt_1
2411728;AZT;GIN;LT;LT;215096;30887;gpt_1
2412409;AZT;GIN;LT;LT;477131630776;27592;gpt_1
2412668;AZT;GIN;LT;LT;383898964626;27718;gpt_1
2412697;AZT;CMA;LT;LT;477016109655;92569;gpt_1
2412805;AZT;CMA;LT;LT;764015306152;107287;gpt_1
2412808;AZT;APO;LT;LT;764015306152;pmm0195042lt;gpt_1
2412814;AZT;CMA;LT;LT;015241;83257;gpt_1
2412859;AZT;CMA;LT;LT;477901799266;97033;gpt_1
2412980;AZT;CMA;LT;LT;477016109537;89324;gpt_1
2413177;AZT;GIN;LT;LT;834920;22371;gpt_1
2413190;AZT;CMA;LT;LT;206996;94696;gpt_1
2413248;AZT;BNU;LT;LT;328277003758;10003047;gpt_1
2413249;AZT;GIN;LT;LT;328277003758;28414;gpt_1
2413950;AZT;BNU;LT;LT;506006299948;10061432;gpt_1
2414040;AZT;CMA;LT;LT;477016109204;150103;gpt_1
2414111;AZT;CMA;LT;LT;201924;151066;gpt_1
2414147;AZT;CMA;LT;LT;477016109650;93322;gpt_1
2414348;AZT;CMA;LT;LT;841318;86263;gpt_1
2414367;AZT;CMA;LT;LT;477016109578;91117;gpt_1
2414835;AZT;GIN;LT;LT;212158;25070;gpt_1
2414995;AZT;APO;LT;LT;366426200086;pmm0172330lt;gpt_1
2415285;AZT;CMA;LT;LT;477016110194;150826;gpt_1
2415536;AZT;CMA;LT;LT;220447;107197;gpt_1
2415546;AZT;GIN;LT;LT;204510;27208;gpt_1
2415595;AZT;CMA;LT;LT;570945500698;106281;gpt_1
2415780;AZT;CMA;LT;LT;216618;114178;gpt_1
2416972;AZT;GIN;LT;LT;729010025962;30842;gpt_1
2417254;AZT;CMA;LT;LT;477016109541;90427;gpt_1
2417335;AZT;CMA;LT;LT;477903447032;97022;gpt_1
2417926;AZT;CMA;LT;LT;218147;166604;gpt_1
2418064;AZT;APO;LT;LT;843701132924;pmm0171788lt;gpt_1
2418637;AZT;CMA;LT;LT;477016109580;91119;gpt_1
2418707;AZT;CMA;LT;LT;477016109659;91120;gpt_1
2418728;AZT;CMA;LT;LT;477131630672;88913;gpt_1
2418828;AZT;CMA;LT;LT;015242;83673;gpt_1
2418858;AZT;CMA;LT;LT;213625;105915;gpt_1
2418860;AZT;BNU;LT;LT;213625;10049302;gpt_1
2418874;AZT;CMA;LT;LT;858800022707;86797;gpt_1
2418965;AZT;CMA;LT;LT;641985410130;151094;gpt_1
2419390;AZT;CMA;LT;LT;044444;83048;gpt_1
2881634;AZT;CMA;LT;LT;471900334282;114430;gpt_1
2913503;AZT;BNU;LT;LT;357466001313;10001641;gpt_1
3052433;AZT;GIN;LT;LT;764015306107;28692;gpt_1
3052507;AZT;GIN;LT;LT;100000213511;40997;gpt_1
3082387;AZT;APO;LT;LT;477901799118;pmm0191997lt;gpt_1
3082539;AZT;GIN;LT;LT;477903612016;27726;gpt_1
3082664;AZT;GIN;LT;LT;042255;25704;gpt_1
3082675;AZT;GIN;LT;LT;217244;41233;gpt_1
3082889;AZT;GIN;LT;LT;214734;40990;gpt_1
3082928;AZT;GIN;LT;LT;100000213240;40994;gpt_1
3083409;AZT;GIN;LT;LT;100000213482;40984;gpt_1
3083456;AZT;GIN;LT;LT;211750;25017;gpt_1
3083586;AZT;GIN;LT;LT;030221;25414;gpt_1
3083607;AZT;GIN;LT;LT;044450;21076;gpt_1
3083686;AZT;GIN;LT;LT;049332;25591;gpt_1
3084439;AZT;BNU;LT;LT;383898968188;10013475;gpt_1
3084480;AZT;GIN;LT;LT;213704;29896;gpt_1
3084620;AZT;GIN;LT;LT;211407;40918;gpt_1
3084834;AZT;GIN;LT;LT;840707;22372;gpt_1
3084844;AZT;GIN;LT;LT;475102031013;23595;gpt_1
3084985;AZT;GIN;LT;LT;912007378100;32659;gpt_1
3085110;AZT;GIN;LT;LT;520037539941;33204;gpt_1
3118593;AZT;GIN;LT;LT;014134;25512;gpt_1
3211940;AZT;GIN;LT;LT;205082;28252;gpt_1
3230209;AZT;GIN;LT;LT;219567;40612;gpt_1
3230239;AZT;GIN;LT;LT;590453601302;25880;gpt_1
3230241;AZT;CMA;LT;LT;590453601302;95816;gpt_1
3232646;AZT;CMA;LT;LT;477131631273;150858;gpt_1
3233022;AZT;APO;LT;LT;502126524340;pmm0181056lt;gpt_1
3233049;AZT;CMA;LT;LT;477131630940;105044;gpt_1
3236954;AZT;GIN;LT;LT;042857;21037;gpt_1
3241703;AZT;GIN;LT;LT;210680;24686;gpt_1
3241772;AZT;GIN;LT;LT;212157;25069;gpt_1
2410561;AZT;APO;LT;LT;354055000903;pmm0195690lt;gpt_1
2410843;AZT;GIN;LT;LT;400866670125;26684;gpt_1
2410855;AZT;APO;LT;LT;475076900050;pmm0180543lt;gpt_1
2410954;AZT;GIN;LT;LT;206263;27513;gpt_1
2410956;AZT;BNU;LT;LT;366204200326;10001802;gpt_1
2411094;AZT;APO;LT;LT;764015306063;pmm0193511lt;gpt_1
